EpochTime,3.feed_26.PM10B_UG_M3..3.feed_59665.PM10_640_UG_M3
1547785800,37.0
1547789400,36.0
1547793000,20.0
1547796600,20.0
1547800200,21.0
1547803800,19.0
1547807400,22.0
1547811000,19.0
1547814600,11.0
1547818200,17.0
1547821800,21.0
1547825400,20.0
1547829000,26.0
1547832600,22.0
1547836200,24.0
1547839800,24.0
1547843400,25.0
1547847000,27.0
1547850600,30.0
1547854200,33.0
1547857800,32.0
1547861400,35.0
1547865000,31.0
1547868600,30.0
1547872200,39.0
1547875800,36.0
1547879400,36.0
1547883000,28.0
1547886600,36.0
1547890200,36.0
1547893800,37.0
1547897400,34.0
1547901000,35.0
1547904600,34.0
1547908200,40.0
1547911800,29.0
1547915400,30.0
1547919000,32.0
1547922600,30.0
1547926200,26.0
1547929800,21.0
1547933400,24.0
1547937000,19.0
1547940600,14.0
1547944200,16.0
1547947800,13.0
1547951400,20.0
1547955000,12.0
1547958600,12.0
1547962200,12.0
1547965800,16.0
1547969400,15.0
1547973000,11.0
1547976600,22.0
1547980200,20.0
1547983800,19.0
1547991000,14.0
1547994600,19.0
1547998200,20.0
1548001800,19.0
1548005400,20.0
1548009000,15.0
1548012600,21.0
1548016200,19.0
1548019800,13.0
1548023400,22.0
1548027000,18.0
1548030600,21.0
1548034200,21.0
1548037800,18.0
1548041400,16.0
1548045000,19.0
1548048600,23.0
1548052200,24.0
1548055800,19.0
1548059400,18.0
1548063000,18.0
1548066600,25.0
1548070200,19.0
1548073800,18.0
1548077400,21.0
1548081000,22.0
1548084600,25.0
1548088200,16.0
1548091800,20.0
1548095400,22.0
1548099000,23.0
1548102600,20.0
1548106200,26.0
1548109800,25.0
1548113400,29.0
1548117000,24.0
1548120600,26.0
1548124200,28.0
1548127800,32.0
1548131400,34.0
1548135000,33.0
1548138600,36.0
1548142200,44.0
1548145800,35.0
1548149400,35.0
1548153000,38.0
1548156600,45.0
1548160200,45.0
1548163800,42.0
1548167400,25.0
1548171000,34.0
1548174600,43.0
1548178200,44.0
1548181800,48.0
1548185400,38.0
1548189000,43.0
1548192600,48.0
1548196200,53.0
1548199800,27.0
1548203400,29.0
1548207000,26.0
1548210600,26.0
1548214200,32.0
1548217800,27.0
1548221400,27.0
1548225000,27.0
1548228600,25.0
1548232200,21.0
1548235800,16.0
1548239400,22.0
1548243000,18.0
1548246600,22.0
1548250200,26.0
1548253800,24.0
1548257400,24.0
1548261000,30.0
1548264600,33.0
1548268200,47.0
1548271800,46.0
1548275400,41.0
1548279000,43.0
1548282600,35.0
1548286200,32.0
1548289800,39.0
1548293400,37.0
1548297000,33.0
1548300600,28.0
1548304200,24.0
1548307800,36.0
1548311400,25.0
1548315000,21.0
1548318600,17.0
1548322200,20.0
1548325800,16.0
1548329400,16.0
1548333000,15.0
1548336600,16.0
1548340200,21.0
1548343800,18.0
1548347400,16.0
1548351000,19.0
1548354600,20.0
1548358200,21.0
1548361800,17.0
1548365400,21.0
1548369000,20.0
1548372600,20.0
1548376200,16.0
1548379800,19.0
1548383400,20.0
1548387000,20.0
1548390600,18.0
1548394200,25.0
1548397800,21.0
1548401400,24.0
1548405000,20.0
1548408600,11.0
1548412200,17.0
1548415800,24.0
1548419400,27.0
1548423000,31.0
1548426600,36.0
1548430200,36.0
1548433800,39.0
1548437400,32.0
1548441000,41.0
1548444600,37.0
1548448200,40.0
1548451800,39.0
1548455400,29.0
1548459000,30.0
1548462600,27.0
1548466200,25.0
1548469800,29.0
1548473400,30.0
1548477000,31.0
1548480600,32.0
1548484200,28.0
1548487800,28.0
1548491400,31.0
1548495000,23.0
1548498600,20.0
1548502200,19.0
1548505800,23.0
1548509400,21.0
1548513000,23.0
1548516600,25.0
1548520200,25.0
1548523800,24.0
1548527400,25.0
1548531000,26.0
1548534600,21.0
1548538200,22.0
1548541800,23.0
1548545400,23.0
1548549000,25.0
1548552600,28.0
1548556200,26.0
1548559800,20.0
1548563400,27.0
1548567000,29.0
1548570600,25.0
1548574200,18.0
1548577800,20.0
1548581400,23.0
1548585000,19.0
1548588600,15.0
1548592200,20.0
1548595800,20.0
1548599400,17.0
1548603000,22.0
1548606600,25.0
1548610200,27.0
1548613800,20.0
1548617400,24.0
1548621000,20.0
1548624600,21.0
1548628200,15.0
1548631800,17.0
1548635400,25.0
1548639000,31.0
1548642600,30.0
1548646200,36.0
1548649800,40.0
1548653400,38.0
1548657000,39.0
1548660600,34.0
1548664200,37.0
1548667800,34.0
1548671400,44.0
1548675000,39.0
1548678600,38.0
1548682200,43.0
1548685800,47.0
1548689400,43.0
1548693000,65.0
1548696600,43.0
1548700200,38.0
1548703800,34.0
1548707400,40.0
1548711000,35.0
1548714600,45.0
1548718200,36.0
1548721800,34.0
1548725400,30.0
1548729000,27.0
1548732600,27.0
1548736200,32.0
1548739800,28.0
1548743400,21.0
1548747000,22.0
1548750600,18.0
1548754200,17.0
1548757800,16.0
1548761400,21.0
1548765000,35.0
1548768600,29.0
1548772200,29.0
1548775800,23.0
1548779400,27.0
1548783000,28.0
1548786600,35.0
1548790200,32.0
1548793800,31.0
1548797400,25.0
1548801000,28.0
1548804600,32.0
1548808200,30.0
1548811800,29.0
1548815400,24.0
1548819000,27.0
1548822600,30.0
1548826200,29.0
1548829800,25.0
1548833400,26.0
1548837000,27.0
1548840600,21.0
1548844200,22.0
1548847800,15.0
1548851400,20.0
1548855000,25.0
1548858600,22.0
1548862200,23.0
1548865800,21.0
1548869400,27.0
1548873000,32.0
1548876600,28.0
1548880200,27.0
1548883800,30.0
1548887400,33.0
1548891000,30.0
1548894600,31.0
1548898200,25.0
1548901800,30.0
1548905400,29.0
1548909000,33.0
1548912600,25.0
1548916200,22.0
1548919800,31.0
1548923400,32.0
1548927000,28.0
1548930600,33.0
1548934200,34.0
1548937800,38.0
1548941400,40.0
1548945000,34.0
1548948600,33.0
1548952200,34.0
1548955800,33.0
1548959400,38.0
1548963000,38.0
1548966600,41.0
1548970200,43.0
1548973800,40.0
1548977400,32.0
1548981000,33.0
1548984600,36.0
1548988200,31.0
1548991800,30.0
1548995400,36.0
1548999000,37.0
1549002600,38.0
1549006200,35.0
1549009800,29.0
1549013400,27.0
1549017000,25.0
1549020600,27.0
1549024200,29.0
1549027800,29.0
1549031400,27.0
1549035000,29.0
1549038600,25.0
1549042200,28.0
1549045800,25.0
1549049400,29.0
1549053000,28.0
1549056600,30.0
1549060200,33.0
1549063800,40.0
1549067400,41.0
1549071000,35.0
1549074600,44.0
1549078200,40.0
1549081800,37.0
1549085400,38.0
1549089000,41.0
1549092600,38.0
1549096200,46.0
1549099800,49.0
1549103400,46.0
1549107000,49.0
1549110600,54.0
1549114200,60.0
1549117800,64.0
1549121400,76.0
1549125000,49.0
1549128600,47.0
1549132200,27.0
1549135800,34.0
1549139400,32.0
1549143000,27.0
1549146600,25.0
1549150200,31.0
1549153800,27.0
1549157400,26.0
1549161000,37.0
1549164600,39.0
1549168200,43.0
1549171800,42.0
1549175400,47.0
1549179000,42.0
1549182600,46.0
1549186200,40.0
1549189800,45.0
1549193400,40.0
1549197000,49.0
1549200600,50.0
1549204200,67.0
1549207800,59.0
1549211400,78.0
1549215000,65.0
1549218600,43.0
1549222200,35.0
1549225800,34.0
1549229400,29.0
1549233000,30.0
1549236600,29.0
1549240200,35.0
1549243800,31.0
1549247400,30.0
1549251000,32.0
1549254600,31.0
1549258200,32.0
1549261800,32.0
1549265400,32.0
1549269000,30.0
1549272600,31.0
1549276200,31.0
1549279800,25.0
1549283400,34.0
1549287000,32.0
1549290600,60.0
1549294200,64.0
1549297800,68.0
1549301400,33.0
1549305000,35.0
1549308600,33.0
1549312200,32.0
1549315800,32.0
1549319400,37.0
1549323000,40.0
1549326600,34.0
1549330200,31.0
1549333800,44.0
1549337400,37.0
1549341000,36.0
1549344600,21.0
1549348200,20.0
1549351800,21.0
1549355400,20.0
1549359000,24.0
1549362600,21.0
1549366200,24.0
1549369800,27.0
1549373400,24.0
1549377000,28.0
1549380600,23.0
1549384200,23.0
1549387800,21.0
1549391400,25.0
1549395000,23.0
1549398600,29.0
1549402200,28.0
1549405800,31.0
1549409400,24.0
1549413000,27.0
1549416600,28.0
1549420200,26.0
1549423800,29.0
1549427400,25.0
1549431000,26.0
1549434600,29.0
1549438200,25.0
1549441800,29.0
1549445400,27.0
1549449000,26.0
1549452600,23.0
1549456200,26.0
1549459800,31.0
1549463400,44.0
1549467000,30.0
1549470600,23.0
1549474200,27.0
1549477800,35.0
1549481400,27.0
1549485000,20.0
1549488600,24.0
1549492200,28.0
1549495800,33.0
1549499400,32.0
1549503000,32.0
1549506600,30.0
1549510200,23.0
1549513800,27.0
1549517400,21.0
1549521000,25.0
1549524600,22.0
1549528200,15.0
1549531800,26.0
1549535400,28.0
1549539000,28.0
1549542600,32.0
1549546200,42.0
1550079000,28.0
1550082600,27.0
1550086200,26.0
1550089800,28.0
1550093400,25.0
1550097000,18.0
1550100600,24.0
1550104200,23.0
1550107800,23.0
1550111400,18.0
1550115000,16.0
1550118600,18.0
1550122200,14.0
1550125800,21.0
1550129400,22.0
1550133000,23.0
1550136600,24.0
1550140200,18.0
1550143800,16.0
1550147400,22.0
1550151000,28.0
1550154600,39.0
1550158200,39.0
1550161800,35.0
1550165400,33.0
1550169000,29.0
1550172600,36.0
1550176200,37.0
1550179800,37.0
1550183400,33.0
1550187000,50.0
1550190600,63.0
1550194200,58.0
1550197800,47.0
1550201400,40.0
1550205000,25.0
1550208600,21.0
1550212200,21.0
1550215800,22.0
1550219400,24.0
1550223000,23.0
1550226600,22.0
1550230200,23.0
1550233800,24.0
1550237400,24.0
1550241000,18.0
1550244600,25.0
1550248200,25.0
1550251800,40.0
1550255400,29.0
1550259000,24.0
1550262600,26.0
1550266200,22.0
1550269800,26.0
1550273400,24.0
1550277000,24.0
1550280600,31.0
1550284200,29.0
1550287800,26.0
1550291400,28.0
1550295000,29.0
1550298600,28.0
1550302200,26.0
1550305800,22.0
1550309400,23.0
1550313000,18.0
1550316600,8.0
1550320200,18.0
1550323800,16.0
1550327400,19.0
1550331000,20.0
1550334600,26.0
1550338200,22.0
1550341800,21.0
1550345400,17.0
1550349000,23.0
1550352600,18.0
1550356200,16.0
1550359800,15.0
1550363400,15.0
1550367000,13.0
1550370600,19.0
1550374200,24.0
1550377800,16.0
1550381400,14.0
1550385000,19.0
1550388600,14.0
1550392200,14.0
1550395800,19.0
1550399400,16.0
1550403000,16.0
1550406600,20.0
1550410200,20.0
1550413800,20.0
1550417400,27.0
1550421000,22.0
1550424600,20.0
1550428200,23.0
1550431800,24.0
1550435400,26.0
1550439000,26.0
1550442600,25.0
1550446200,25.0
1550449800,16.0
1550453400,23.0
1550457000,23.0
1550460600,23.0
1550464200,24.0
1550467800,24.0
1550471400,20.0
1550475000,22.0
1550478600,20.0
1550482200,21.0
1550485800,21.0
1550489400,18.0
1550493000,14.0
1550496600,12.0
1550500200,12.0
1550503800,21.0
1550507400,16.0
1550511000,21.0
1550514600,22.0
1550518200,23.0
1550521800,29.0
1550525400,27.0
1550529000,24.0
1550532600,27.0
1550536200,23.0
1550539800,26.0
1550543400,24.0
1550547000,29.0
1550550600,25.0
1550554200,25.0
1550557800,26.0
1550561400,22.0
1550565000,20.0
1550568600,23.0
1550572200,23.0
1550575800,26.0
1550579400,30.0
1550583000,33.0
1550586600,22.0
1550590200,22.0
1550593800,28.0
1550597400,29.0
1550601000,35.0
1550604600,42.0
1550608200,34.0
1550611800,36.0
1550615400,33.0
1550619000,40.0
1550622600,38.0
1550626200,32.0
1550629800,27.0
1550633400,30.0
1550637000,27.0
1550640600,24.0
1550644200,26.0
1550647800,28.0
1550651400,25.0
1550655000,25.0
1550658600,36.0
1550662200,27.0
1550665800,25.0
1550669400,24.0
1550673000,24.0
1550676600,24.0
1550680200,25.0
1550683800,26.0
1550687400,23.0
1550691000,23.0
1550694600,16.0
1550698200,17.0
1550701800,13.0
1550705400,18.0
1550709000,15.0
1550712600,20.0
1550716200,17.0
1550719800,21.0
1550723400,19.0
1550727000,20.0
1550730600,21.0
1550734200,26.0
1550737800,18.0
1550741400,20.0
1550745000,16.0
1550748600,16.0
1550752200,22.0
1550755800,19.0
1550759400,23.0
1550763000,28.0
1550766600,24.0
1550770200,22.0
1550773800,22.0
1550777400,26.0
1550781000,19.0
1550784600,24.0
1550788200,26.0
1550791800,26.0
1550795400,16.0
1550799000,30.0
1550802600,18.0
1550806200,26.0
1550809800,21.0
1550813400,29.0
1550817000,30.0
1550820600,24.0
1550824200,29.0
1550827800,29.0
1550831400,34.0
1550835000,34.0
1550838600,43.0
1550842200,57.0
1550845800,48.0
1550849400,38.0
1550853000,47.0
1550856600,60.0
1550860200,33.0
1550863800,29.0
1550867400,33.0
1550871000,24.0
1550874600,27.0
1550878200,32.0
1550881800,36.0
1550885400,41.0
1550889000,56.0
1550892600,58.0
1550896200,46.0
1550899800,44.0
1550903400,40.0
1550907000,41.0
1550910600,36.0
1550914200,33.0
1550917800,31.0
1550921400,32.0
1550925000,41.0
1550928600,43.0
1550932200,45.0
1550935800,34.0
1550939400,37.0
1550943000,31.0
1550946600,26.0
1550950200,23.0
1550953800,20.0
1550957400,22.0
1550961000,18.0
1550964600,21.0
1550968200,24.0
1550971800,27.0
1550975400,28.0
1550979000,22.0
1550982600,24.0
1550986200,23.0
1550989800,17.0
1550993400,17.0
1550997000,25.0
1551000600,15.0
1551004200,14.0
1551007800,14.0
1551011400,27.0
1551015000,12.0
1551018600,16.0
1551029400,38.0
1551033000,23.0
1551036600,27.0
1551040200,22.0
1551043800,18.0
1551047400,19.0
1551051000,27.0
1551054600,19.0
1551058200,22.0
1551061800,24.0
1551065400,21.0
1551069000,21.0
1551072600,21.0
1551076200,21.0
1551079800,20.0
1551083400,18.0
1551087000,19.0
1551090600,14.0
1551094200,28.0
1551097800,32.0
1551101400,30.0
1551105000,30.0
1551108600,32.0
1551112200,28.0
1551115800,27.0
1551119400,31.0
1551123000,25.0
1551126600,23.0
1551130200,24.0
1551133800,23.0
1551137400,24.0
1551141000,23.0
1551144600,21.0
1551148200,21.0
1551151800,17.0
1551155400,21.0
1551159000,23.0
1551162600,22.0
1551166200,25.0
1551169800,22.0
1551173400,28.0
1551177000,25.0
1551180600,28.0
1551184200,28.0
1551187800,32.0
1551191400,26.0
1551195000,30.0
1551198600,31.0
1551202200,33.0
1551205800,30.0
1551209400,28.0
1551213000,28.0
1551216600,28.0
1551220200,31.0
1551223800,27.0
1551227400,29.0
1551231000,23.0
1551234600,22.0
1551238200,24.0
1551241800,22.0
1551245400,28.0
1551249000,26.0
1551252600,27.0
1551256200,18.0
1551259800,23.0
1551263400,25.0
1551267000,27.0
1551270600,28.0
1551274200,30.0
1551277800,42.0
1551281400,39.0
1551285000,34.0
1551288600,37.0
1551292200,30.0
1551295800,33.0
1551299400,35.0
1551303000,31.0
1551306600,29.0
1551310200,35.0
1551313800,40.0
1551317400,35.0
1551321000,33.0
1551324600,35.0
1551328200,32.0
1551331800,23.0
1551335400,20.0
1551339000,18.0
1551342600,23.0
1551346200,26.0
1551349800,26.0
1551353400,30.0
1551357000,29.0
1551360600,27.0
1551364200,22.0
1551367800,32.0
1551371400,39.0
1551375000,30.0
1551378600,26.0
1551382200,25.0
1551385800,24.0
1551389400,30.0
1551393000,27.0
1551396600,22.0
1551400200,30.0
1551403800,28.0
1551407400,20.0
1551411000,25.0
1551414600,24.0
1551418200,17.0
1551421800,17.0
1551425400,23.0
1551429000,21.0
1551432600,22.0
1551436200,21.0
1551439800,20.0
1551443400,20.0
1551447000,23.0
1551450600,32.0
1551454200,29.0
1551457800,28.0
1551461400,27.0
1551465000,32.0
1551468600,26.0
1551472200,32.0
1551475800,28.0
1551479400,28.0
1551483000,28.0
1551486600,30.0
1551490200,26.0
1551493800,28.0
1551497400,30.0
1551501000,31.0
1551504600,32.0
1551508200,29.0
1551511800,33.0
1551515400,30.0
1551519000,27.0
1551522600,30.0
1551526200,36.0
1551529800,36.0
1551533400,32.0
1551537000,36.0
1551540600,30.0
1551544200,30.0
1551547800,36.0
1551551400,35.0
1551555000,35.0
1551558600,35.0
1551562200,38.0
1551565800,39.0
1551569400,29.0
1551573000,30.0
1551576600,32.0
1551580200,34.0
1551583800,39.0
1551587400,38.0
1551591000,38.0
1551594600,38.0
1551598200,33.0
1551601800,38.0
1551605400,29.0
1551609000,29.0
1551612600,31.0
1551616200,40.0
1551619800,38.0
1551623400,39.0
1551627000,36.0
1551630600,32.0
1551634200,33.0
1551637800,47.0
1551641400,34.0
1551645000,36.0
1551648600,32.0
1551652200,32.0
1551655800,28.0
1551659400,32.0
1551663000,33.0
1551666600,30.0
1551670200,28.0
1551673800,20.0
1551677400,3.0
1551681000,5.0
1551684600,14.0
1551688200,18.0
1551691800,25.0
1551695400,21.0
1551699000,17.0
1551702600,21.0
1551706200,20.0
1551709800,24.0
1551713400,26.0
1551717000,25.0
1551720600,30.0
1551724200,29.0
1551727800,32.0
1551731400,30.0
1551735000,29.0
1551738600,30.0
1551742200,33.0
1551745800,31.0
1551749400,27.0
1551753000,34.0
1551756600,27.0
1551760200,25.0
1551763800,26.0
1551767400,22.0
1551771000,23.0
1551774600,26.0
1551778200,32.0
1551781800,30.0
1551785400,31.0
1551789000,38.0
1551792600,38.0
1551796200,44.0
1551799800,40.0
1551803400,37.0
1551807000,41.0
1551810600,34.0
1551814200,41.0
1551817800,36.0
1551821400,31.0
1551825000,29.0
1551828600,31.0
1551832200,35.0
1551835800,26.0
1551839400,32.0
1551843000,31.0
1551846600,34.0
1551850200,39.0
1551853800,35.0
1551857400,34.0
1551861000,35.0
1551864600,34.0
1551868200,40.0
1551871800,45.0
1551875400,42.0
1551879000,43.0
1551882600,41.0
1551886200,47.0
1551889800,40.0
1551893400,35.0
1551897000,40.0
1551900600,30.0
1551904200,37.0
1551907800,35.0
1551911400,33.0
1551915000,37.0
1551918600,32.0
1551922200,36.0
1551925800,33.0
1551929400,32.0
1551933000,36.0
1551936600,38.0
1551940200,39.0
1551943800,36.0
1551947400,40.0
1551951000,32.0
1551954600,38.0
1551958200,36.0
1551961800,40.0
1551965400,47.0
1551969000,43.0
1551972600,40.0
1551976200,36.0
1551979800,36.0
1551983400,62.0
1551987000,38.0
1551990600,37.0
1551994200,37.0
1551997800,42.0
1552001400,42.0
1552005000,46.0
1552008600,46.0
1552012200,44.0
1552015800,44.0
1552019400,38.0
1552023000,40.0
1552026600,44.0
1552030200,39.0
1552033800,45.0
1552037400,44.0
1552041000,44.0
1552044600,45.0
1552048200,51.0
1552051800,56.0
1552055400,59.0
1552059000,61.0
1552062600,57.0
1552066200,38.0
1552069800,64.0
1552073400,31.0
1552077000,24.0
1552080600,53.0
1552084200,15.0
1552087800,29.0
1552091400,41.0
1552095000,41.0
1552098600,45.0
1552102200,47.0
1552105800,49.0
1552109400,47.0
1552113000,42.0
1552116600,45.0
1552120200,39.0
1552123800,41.0
1552127400,42.0
1552131000,44.0
1552134600,45.0
1552138200,50.0
1552141800,48.0
1552145400,42.0
1552149000,53.0
1552152600,42.0
1552156200,25.0
1552159800,26.0
1552163400,30.0
1552167000,28.0
1552170600,24.0
1552174200,27.0
1552177800,27.0
1552181400,27.0
1552185000,29.0
1552188600,26.0
1552192200,15.0
1552195800,18.0
1552199400,13.0
1552203000,22.0
1552206600,15.0
1552210200,21.0
1552213800,21.0
1552217400,19.0
1552221000,18.0
1552224600,21.0
1552228200,25.0
1552231800,31.0
1552235400,28.0
1552239000,23.0
1552242600,21.0
1552246200,23.0
1552249800,19.0
1552253400,22.0
1552257000,21.0
1552260600,20.0
1552264200,22.0
1552267800,19.0
1552271400,24.0
1552275000,4.0
1552278600,33.0
1552282200,7.0
1552285800,27.0
1552289400,19.0
1552293000,31.0
1552296600,26.0
1552300200,34.0
1552303800,26.0
1552307400,28.0
1552311000,27.0
1552314600,31.0
1552318200,26.0
1552321800,56.0
1552325400,22.0
1552329000,19.0
1552332600,20.0
1552336200,23.0
1552339800,17.0
1552343400,17.0
1552347000,11.0
1552350600,14.0
1552354200,17.0
1552357800,20.0
1552361400,20.0
1552365000,24.0
1552368600,28.0
1552372200,23.0
1552375800,22.0
1552379400,19.0
1552383000,25.0
1552386600,31.0
1552390200,33.0
1552393800,22.0
1552397400,31.0
1552401000,31.0
1552404600,35.0
1552408200,28.0
1552411800,27.0
1552415400,42.0
1552419000,31.0
1552422600,31.0
1552426200,21.0
1552429800,27.0
1552433400,30.0
1552437000,14.0
1552440600,42.0
1552444200,37.0
1552447800,42.0
1552451400,40.0
1552455000,37.0
1552458600,36.0
1552462200,38.0
1552465800,37.0
1552469400,42.0
1552473000,47.0
1552476600,51.0
1552480200,53.0
1552483800,62.0
1552487400,58.0
1552491000,81.0
1552494600,51.0
1552498200,36.0
1552501800,25.0
1552505400,27.0
1552509000,29.0
1552512600,22.0
1552516200,31.0
1552519800,29.0
1552523400,40.0
1552527000,50.0
1552530600,39.0
1552534200,55.0
1552537800,40.0
1552541400,35.0
1552545000,36.0
1552548600,33.0
1552552200,41.0
1552555800,44.0
1552559400,36.0
1552563000,55.0
1552566600,68.0
1552570200,78.0
1552573800,93.0
1552577400,81.0
1552581000,35.0
1552584600,31.0
1552588200,31.0
1552591800,25.0
1552595400,31.0
1552599000,32.0
1552602600,30.0
1552606200,31.0
1552609800,31.0
1552613400,31.0
1552617000,30.0
1552620600,20.0
1552624200,25.0
1552627800,29.0
1552631400,21.0
1552635000,26.0
1552638600,33.0
1552642200,24.0
1552645800,24.0
1552649400,23.0
1552653000,28.0
1552656600,27.0
1552660200,27.0
1552663800,25.0
1552667400,27.0
1552671000,24.0
1552674600,25.0
1552678200,23.0
1552681800,23.0
1552685400,20.0
1552689000,27.0
1552692600,20.0
1552696200,22.0
1552699800,16.0
1552703400,15.0
1552707000,14.0
1552710600,13.0
1552714200,4.0
1552717800,35.0
1552721400,19.0
1552728600,14.0
1552732200,20.0
1552735800,22.0
1552739400,23.0
1552743000,25.0
1552746600,29.0
1552750200,35.0
1552753800,19.0
1552757400,17.0
1552761000,20.0
1552764600,19.0
1552768200,16.0
1552771800,17.0
1552775400,16.0
1552779000,14.0
1552782600,13.0
1552786200,20.0
1552789800,21.0
1552793400,20.0
1552797000,19.0
1552800600,18.0
1552804200,17.0
1552807800,14.0
1552811400,17.0
1552815000,9.0
1552818600,16.0
1552822200,22.0
1552825800,19.0
1552829400,18.0
1552833000,16.0
1552836600,18.0
1552840200,44.0
1552843800,24.0
1552847400,14.0
1552851000,14.0
1552854600,15.0
1552858200,17.0
1552861800,15.0
1552865400,18.0
1552869000,18.0
1552872600,17.0
1552876200,20.0
1552879800,24.0
1552883400,26.0
1552887000,24.0
1552894200,13.0
1552901400,16.0
1552905000,21.0
1552908600,22.0
1552912200,25.0
1552915800,24.0
1552919400,27.0
1552923000,23.0
1552926600,20.0
1552930200,24.0
1552933800,21.0
1552937400,38.0
1552941000,22.0
1552944600,23.0
1552948200,26.0
1552951800,20.0
1552955400,18.0
1552959000,21.0
1552962600,29.0
1552966200,27.0
1552969800,28.0
1552973400,25.0
1552977000,30.0
1552980600,26.0
1552984200,26.0
1552987800,33.0
1552991400,35.0
1552995000,42.0
1552998600,47.0
1553002200,57.0
1553005800,50.0
1553009400,32.0
1553013000,32.0
1553016600,22.0
1553020200,23.0
1553023800,27.0
1553027400,24.0
1553031000,26.0
1553034600,24.0
1553038200,26.0
1553041800,28.0
1553045400,28.0
1553049000,34.0
1553052600,20.0
1553056200,37.0
1553059800,36.0
1553063400,37.0
1553067000,34.0
1553070600,34.0
1553074200,27.0
1553077800,28.0
1553081400,44.0
1553085000,55.0
1553088600,68.0
1553092200,84.0
1553095800,45.0
1553099400,28.0
1553103000,27.0
1553106600,25.0
1553110200,27.0
1553113800,21.0
1553117400,22.0
1553121000,25.0
1553124600,30.0
1553128200,28.0
1553131800,32.0
1553135400,35.0
1553139000,35.0
1553142600,35.0
1553146200,35.0
1553149800,36.0
1553153400,36.0
1553157000,35.0
1553160600,35.0
1553164200,46.0
1553167800,54.0
1553171400,60.0
1553175000,59.0
1553178600,55.0
1553182200,56.0
1553185800,41.0
1553189400,40.0
1553193000,42.0
1553200200,35.0
1553203800,34.0
1553207400,39.0
1553211000,39.0
1553214600,35.0
1553218200,29.0
1553221800,22.0
1553225400,20.0
1553229000,22.0
1553232600,25.0
1553236200,22.0
1553239800,21.0
1553243400,20.0
1553247000,22.0
1553250600,27.0
1553254200,23.0
1553257800,26.0
1553261400,17.0
1553265000,23.0
1553268600,27.0
1553272200,24.0
1553275800,17.0
1553279400,19.0
1553283000,19.0
1553286600,16.0
1553290200,15.0
1553293800,15.0
1553297400,15.0
1553301000,15.0
1553304600,13.0
1553308200,19.0
1553311800,16.0
1553315400,19.0
1553319000,17.0
1553322600,18.0
1553326200,17.0
1553329800,15.0
1553333400,17.0
1553337000,18.0
1553340600,20.0
1553344200,20.0
1553347800,6.0
1553351400,17.0
1553355000,33.0
1553358600,17.0
1553362200,19.0
1553365800,19.0
1553369400,15.0
1553373000,22.0
1553376600,15.0
1553380200,19.0
1553383800,18.0
1553387400,30.0
1553391000,25.0
1553394600,38.0
1553398200,46.0
1553401800,45.0
1553405400,41.0
1553409000,35.0
1553412600,33.0
1553416200,36.0
1553419800,42.0
1553423400,38.0
1553427000,38.0
1553430600,46.0
1553434200,51.0
1553437800,42.0
1553441400,35.0
1553445000,22.0
1553448600,21.0
1553452200,19.0
1553455800,19.0
1553459400,16.0
1553463000,20.0
1553466600,19.0
1553470200,23.0
1553473800,25.0
1553477400,20.0
1553481000,19.0
1553484600,21.0
1553488200,25.0
1553491800,22.0
1553495400,18.0
1553499000,23.0
1553502600,26.0
1553506200,23.0
1553509800,22.0
1553513400,27.0
1553517000,27.0
1553520600,34.0
1553524200,26.0
1553527800,20.0
1553531400,23.0
1553535000,24.0
1553538600,25.0
1553542200,23.0
1553545800,30.0
1553549400,28.0
1553553000,27.0
1553556600,31.0
1553560200,32.0
1553563800,21.0
1553567400,15.0
1553571000,17.0
1553574600,21.0
1553578200,26.0
1553581800,24.0
1553585400,20.0
1553589000,17.0
1553592600,21.0
1553596200,19.0
1553599800,18.0
1553603400,19.0
1553607000,26.0
1553610600,28.0
1553614200,22.0
1553617800,21.0
1553621400,19.0
1553625000,24.0
1553628600,16.0
1553632200,19.0
1553635800,21.0
1553639400,17.0
1553643000,24.0
1553646600,27.0
1553650200,28.0
1553653800,27.0
1553657400,24.0
1553661000,26.0
1553664600,24.0
1553668200,25.0
1553671800,16.0
1553675400,22.0
1553679000,22.0
1553682600,28.0
1553686200,36.0
1553689800,44.0
1553693400,53.0
1553697000,36.0
1553700600,32.0
1553704200,31.0
1553707800,30.0
1553711400,28.0
1553715000,24.0
1553718600,26.0
1553722200,22.0
1553725800,22.0
1553729400,26.0
1553733000,32.0
1553736600,41.0
1553740200,38.0
1553743800,47.0
1553747400,41.0
1553751000,33.0
1553754600,32.0
1553758200,37.0
1553761800,30.0
1553765400,31.0
1553769000,33.0
1553772600,50.0
1553776200,62.0
1553779800,48.0
1553783400,25.0
1553787000,25.0
1553790600,48.0
1553794200,30.0
1553797800,34.0
1553801400,32.0
1553805000,36.0
1553808600,31.0
1553812200,26.0
1553815800,27.0
1553819400,32.0
1553823000,32.0
1553826600,29.0
1553830200,36.0
1553833800,33.0
1553837400,32.0
1553841000,30.0
1553844600,30.0
1553848200,28.0
1553851800,20.0
1553855400,29.0
1553859000,25.0
1553862600,22.0
1553866200,30.0
1553869800,23.0
1553873400,27.0
1553877000,22.0
1553880600,26.0
1553884200,30.0
1553887800,29.0
1553891400,34.0
1553895000,37.0
1553898600,34.0
1553902200,36.0
1553905800,43.0
1553909400,49.0
1553913000,44.0
1553916600,42.0
